Counting cache functions... Output every 1 seconds.
    HITS   MISSES  DIRTIES    RATIO   BUFFERS_MB   CACHE_MB
 1015031   125454       90    89.0%           27      19451
 1031588   127268        0    89.0%           27      19451
 1028796   127154        0    89.0%           27      19450
 1027082   127357        0    89.0%           27      19450
 1017032   125904       33    89.0%           27      19450
 1022425   126789        0    89.0%           27      19451
 1032797   123083     3014    89.4%           27      19450
 1032126   127902        0    89.0%           27      19451
 1035586   128003        0    89.0%           27      19451
 1028005   127384        0    89.0%           27      19454
 1003674   124049        0    89.0%           27      19451
 1034466   127489        0    89.0%           27      19451
 1034682   127654        0    89.0%           27      19452
 1036461   127444        3    89.1%           27      19452
 1035755   127771       30    89.0%           27      19451
 1021935   120005     5239    89.5%           27      19451
 1037431   127750        0    89.0%           27      19451
 1034522   127846        0    89.0%           27      19451
 1034888   127236        0    89.1%           27      19451
 1039501   127174        0    89.1%           27      19450
 1032203   126987        0    89.0%           27      19451
 1035431   126924        0    89.1%           27      19452
 1026506   126369        0    89.0%           27      19451
 1019671   125356       33    89.1%           27      19452
 1023865   122868     3013    89.3%           27      19451
 1008483   124241        0    89.0%           27      19451
 1023304   125222        0    89.1%           27      19451
 1021426   125496        0    89.1%           27      19451
 1018404   125220        0    89.1%           27      19450
 1020988   125464        0    89.1%           27      19451
 1018062   125075        0    89.1%           27      19451
 1025257   126492        0    89.0%           27      19450
 1026944   126700       33    89.0%           27      19452
 1025032   125995        0    89.1%           27      19451
 1023510   122056     3013    89.3%           27      19451
  996498   123433        0    89.0%           27      19451
 1020271   126289        0    89.0%           27      19450
 1001392   125426       87    88.9%           27      19450
 1013674   125908       61    89.0%           27      19451
 1008962   126080        0    88.9%           27      19452
 1010459   125383        0    89.0%           27      19450
 1009371   124532       41    89.0%           27      19451
 1003787   124703        0    88.9%           27      19451
 1029183   123622     3009    89.3%           27      19451
 1028170   126512        0    89.0%           27      19453
 1018415   126216        0    89.0%           27      19451
 1026739   126449        0    89.0%           27      19451
 1028001   126730        0    89.0%           27      19451
 1026466   126835        0    89.0%           27      19452
 1023565   125986        0    89.0%           27      19451
 1035410   127044       33    89.1%           27      19451
 1032348   126518        0    89.1%           27      19452
 1027553   123096     3011    89.3%           27      19452
 1027016   126375        0    89.0%           27      19451
 1028793   126595        0    89.0%           27      19451
 1010186   124842        0    89.0%           27      19451
 1033165   126967        0    89.1%           27      19452
 1033845   126700        0    89.1%           27      19452
 1029912   126997        0    89.0%           27      19453
 1028377   126988        4    89.0%           27      19452
 1026016   126446        2    89.0%           27      19452
 1025787   122552     3011    89.3%           27      19452
 1019364   126310        0    89.0%           27      19452
 1029551   126936        0    89.0%           27      19453
 1031252   126780        0    89.1%           27      19453
 1005854   123224       87    89.1%           27      19454
 1018543   125807        0    89.0%           27      19454
 1015513   124681        0    89.1%           27      19452
 1021586   125224        0    89.1%           27      19452
 1016511   124951       33    89.1%           27      19452
 1033246   122753     3009    89.4%           27      19452
 1011218   125042        0    89.0%           27      19452
 1018825   125535        0    89.0%           27      19452
 1024048   126297        0    89.0%           27      19452
 1016249   126281        0    88.9%           27      19453
 1009696   124824        0    89.0%           27      19451
 1028397   126832        0    89.0%           27      19452
 1015108   125035        0    89.0%           27      19450
 1027202   127511       32    89.0%           27      19452
 1029174   127003        0    89.0%           27      19452
  996423   123699        0    89.0%           27      19452
 1005068   125058        0    88.9%           27      19453
 1022299   127594        0    88.9%           27      19453
 1023344   127923       87    88.9%           27      19453
 1028359   128018        0    88.9%           27      19452
 1020184   127365        0    88.9%           27      19453
 1018616   126833        0    88.9%           27      19451
 1016617   127541       33    88.9%           27      19452
 1006937   125150        0    88.9%           27      19452
 1012812   123194     3010    89.2%           27      19453
 1010682   125736        0    88.9%           27      19453
 1021343   127439        0    88.9%           27      19452
 1024366   127741        0    88.9%           27      19453
 1020170   127045        0    88.9%           27      19452
 1019639   127413        0    88.9%           27      19452
 1014816   126201        0    88.9%           27      19451
 1021083   126618       33    89.0%           27      19453
 1016415   126972        0    88.9%           27      19453
 1027697   124477     3011    89.2%           27      19452
 1018641   127158        0    88.9%           27      19452
 1012944   125734        0    89.0%           27      19452
 1012757   126215        0    88.9%           27      19452
 1015253   126073        0    89.0%           27      19453
 1004095   125542        0    88.9%           27      19452
 1009094   126006        0    88.9%           27      19451
 1014558   126048       33    88.9%           27      19451
 1023792   126901        0    89.0%           27      19452
 1028376   123608     3011    89.3%           27      19453
 1020040   126934        0    88.9%           27      19453
 1021425   127125        0    88.9%           27      19452
 1017210   126038        0    89.0%           27      19453
 1010996   126450        0    88.9%           27      19452
 1017741   127043        0    88.9%           27      19453
 1022068   127042        0    88.9%           27      19452
 1016285   126235       32    89.0%           27      19452
 1020226   126285        0    89.0%           27      19453
 1023993   123465     3011    89.2%           27      19452
 1020202   126720        0    89.0%           27      19452
 1016407   127113        0    88.9%           27      19453
 1019473   127213        0    88.9%           27      19454
 1016141   126116       90    89.0%           27      19452
 1018137   127249        0    88.9%           27      19453
 1012352   126818        0    88.9%           27      19453
 1025732   127877        0    88.9%           27      19452
  996807   124775       30    88.9%           27      19454
 1005728   121456     3016    89.2%           27      19452
 1009197   126105        0    88.9%           27      19453
 1013913   126233        0    88.9%           27      19453
 1017929   127477        0    88.9%           27      19453
 1027942   128741        0    88.9%           27      19452
 1006669   125962        0    88.9%           27      19453
  995659   123576        0    89.0%           27      19454
 1003860   124555        0    89.0%           27      19453
 1014970   125896       33    89.0%           27      19454
 1024304   123804     3017    89.2%           27      19454
 1013115   125439        0    89.0%           27      19453
 1012554   126614        0    88.9%           27      19452
 1016571   126349        0    88.9%           27      19453
 1013170   126421        0    88.9%           27      19453
 1014309   126166        0    88.9%           27      19454
 1015460   126415        0    88.9%           27      19453
 1016920   126496        0    88.9%           27      19453
 1016312   126291       33    88.9%           27      19452
 1023940   126661        0    89.0%           27      19453
 1019087   124830     1966    89.1%           27      19453
 1006239   125231        0    88.9%           27      19453
 1024771   127363        0    88.9%           27      19453
 1025157   126790        0    89.0%           27      19454
 1009927   125494        0    88.9%           27      19454
 1017598   126651        0    88.9%           27      19453
 1016991   126137        0    89.0%           27      19453
 1024809   126980       33    89.0%           27      19453
 1018758   127566        0    88.9%           27      19453
 1027242   123595     3015    89.3%           27      19453
 1003535   124403        0    89.0%           27      19455
  995330   123723        0    88.9%           27      19453
 1007635   124749       87    89.0%           27      19454
 1013467   125769        0    89.0%           27      19453
 1012542   125414        0    89.0%           27      19453
 1000227   124153        0    89.0%           27      19454
 1016585   124993       33    89.1%           27      19453
 1014995   125360        0    89.0%           27      19453
 1027029   122615     3015    89.3%           27      19453
 1009360   124686        0    89.0%           27      19453
 1005558   124275        0    89.0%           27      19453
  994969   123588       87    89.0%           27      19453
 1009182   125519        0    88.9%           27      19454
 1007544   124744        0    89.0%           27      19455
 1014186   126515        0    88.9%           27      19454
  999425   124650        5    88.9%           27      19453
  998877   124663       29    88.9%           27      19455
 1020724   122524     3017    89.3%           27      19454
  999180   125003        0    88.9%           27      19454
 1006830   125182        0    88.9%           27      19454
 1001631   124808        0    88.9%           27      19455
  992831   123633       87    88.9%           27      19456
 1000764   125324        0    88.9%           27      19454
 1007729   125291        0    88.9%           27      19455
 1009891   125912        0    88.9%           27      19454
 1009386   124811       33    89.0%           27      19454
 1014942   122694     3015    89.2%           27      19454
 1011930   126011        0    88.9%           27      19454
 1004959   125625        0    88.9%           27      19455
 1004351   124853        0    88.9%           27      19455
  997440   123891        0    89.0%           27      19454
  992027   123770        0    88.9%           27      19455
 1006234   124743        0    89.0%           27      19455
 1014743   125291        0    89.0%           27      19455
  995820   123938       36    88.9%           27      19454
 1006465   124779        0    89.0%           27      19455
 1003538   120657     3015    89.3%           27      19454
 1007520   125359        0    88.9%           27      19454
 1010937   125437        0    89.0%           27      19454
 1007428   125299       87    88.9%           27      19454
 1014545   125218        0    89.0%           27      19455
 1006039   124929        0    89.0%           27      19455
 1005227   124798        0    89.0%           27      19455
 1009356   124937       33    89.0%           27      19454
 1011043   125703        0    88.9%           27      19454
 1017300   121785     3016    89.3%           27      19456
  998374   124343        0    88.9%           27      19456
 1013714   125666        0    89.0%           27      19454
 1016537   125314        0    89.0%           27      19454
 1010937   124860        0    89.0%           27      19455
 1000355   124195        0    89.0%           27      19453
  998164   124219        0    88.9%           27      19454
 1009194   125019       33    89.0%           27      19454
 1014133   125612        0    89.0%           27      19455
 1021731   120333     5241    89.5%           27      19455
 1017985   126281        0    89.0%           27      19456
  988365   122693        0    89.0%           27      19455
 1014861   125544        0    89.0%           27      19455
 1012200   125195        0    89.0%           27      19456
 1013023   124995        0    89.0%           27      19456
 1006234   124351        0    89.0%           27      19455
 1016326   124742        0    89.1%           27      19455
 1015366   125386       30    89.0%           27      19456
 1022741   122678     3013    89.3%           27      19455
 1013638   125655        0    89.0%           27      19454
 1012668   125242        0    89.0%           27      19455
  983554   122258        0    88.9%           27      19455
  994722   123244       87    89.0%           27      19455
 1004049   124270        0    89.0%           27      19456
 1006681   124590        0    89.0%           27      19455
 1010733   124693        0    89.0%           27      19455
 1009630   124216       33    89.0%           27      19454
 1015166   120423     3011    89.4%           27      19456
 1001356   123556        0    89.0%           27      19454
 1007879   124955        0    89.0%           27      19455
  992272   121968        0    89.1%           27      19455
  995675   122908       87    89.0%           27      19454
 1013192   124838        0    89.0%           27      19456
 1004784   124338        0    89.0%           27      19456
 1006806   123872        0    89.0%           27      19456
 1009320   124061       33    89.1%           27      19454
  988796   122383       42    89.0%           27      19454
  996264   122651        0    89.0%           27      19455
 1000893   124632        0    88.9%           27      19455
 1006612   125183        0    88.9%           27      19456
 1008583   124537        0    89.0%           27      19456
  987507   122294       91    89.0%           27      19456
 1011676   124844        0    89.0%           27      19456
 1007533   124355        0    89.0%           27      19454
 1001226   123981       33    89.0%           27      19454
 1007993   124844        0    89.0%           27      19455
 1002616   119477     3013    89.4%           27      19455
 1008553   124419        0    89.0%           27      19456
 1005398   124406        0    89.0%           27      19455
 1011358   124952        0    89.0%           27      19457
 1012389   124939        0    89.0%           27      19455
 1011191   124716        0    89.0%           27      19455
 1005783   124438        0    89.0%           27      19455
 1016366   125202       50    89.0%           27      19456
 1010237   125192        0    89.0%           27      19455
 1020785   122603     3013    89.3%           27      19456
  994862   123281        0    89.0%           27      19456
 1014659   125460        0    89.0%           27      19456
 1016233   125046       87    89.0%           27      19455
 1007312   124862        0    89.0%           27      19454
 1008129   125098        0    89.0%           27      19457
 1018460   126029        0    89.0%           27      19456
 1007413   125029        5    89.0%           27      19456
 1015119   126078        2    89.0%           27      19457
 1013488   122215     3013    89.2%           27      19455
 1013028   126091        0    88.9%           27      19456
 1004685   124692        0    89.0%           27      19455
 1012328   126060        0    88.9%           27      19457
 1012790   126044       87    88.9%           27      19455
 1006110   125645        0    88.9%           27      19456
 1010225   125443        0    89.0%           27      19457
  996758   124298        0    88.9%           27      19456
  991567   123517       33    88.9%           27      19456
 1014897   119917     5238    89.4%           27      19455
 1009659   125589        0    88.9%           27      19456
 1010922   124637        0    89.0%           27      19456
  979800   121305       37    89.0%           27      19456
 1008310   125355        0    88.9%           27      19456
 1011087   125708        0    88.9%           27      19456
 1012959   125824        0    89.0%           27      19456
 1021213   126138        0    89.0%           27      19456
 1005544   125805       33    88.9%           27      19456
 1012659   123142     2574    89.2%           27      19456
 1017890   126232        0    89.0%           27      19455
 1013598   125011        0    89.0%           27      19456
 1004300   124868        0    88.9%           27      19456
 1004362   124965       87    88.9%           27      19456
 1012043   125792        0    88.9%           27      19456
 1020565   125653        0    89.0%           27      19456
 1013119   124974        0    89.0%           27      19457
 1010702   125082       33    89.0%           27      19457
 1006293   125097        0    88.9%           27      19455
 1019950   122383     3012    89.3%           27      19456
 1017029   126348        0    88.9%           27      19455
 1016608   126192        0    89.0%           27      19456
 1022054   126212        0    89.0%           27      19455
 1019911   126512        0    89.0%           27      19456
 1019838   125645        0    89.0%           27      19456
 1020194   125969        0    89.0%           27      19456
 1017541   125338       33    89.0%           27      19456
 1017293   126375        0    89.0%           27      19455
 1010185   120899     3012    89.3%           27      19456
 1014972   124990        0    89.0%           27      19456
 1016504   125876        0    89.0%           27      19457
 1016025   126383        0    88.9%           27      19456
 1013475   125821        0    89.0%           27      19457
 1014239   125362        0    89.0%           27      19456
 1011999   125166        0    89.0%           27      19456
 1012505   126052        5    88.9%           27      19457
 1012304   125144        2    89.0%           27      19457
 1013618   121572     3012    89.3%           27      19457
  998422   123558        0    89.0%           27      19456
 1014200   124860        0    89.0%           27      19457
 1028040   127145        0    89.0%           27      19456
 1030041   127381        0    89.0%           27      19455
 1030754   127977        0    89.0%           28      19457
 1028920   127080        0    89.0%           28      19455
 1036882   127727        0    89.0%           28      19457
 1032939   127024       45    89.0%           28      19457
 1040558   122803     5270    89.4%           28      19457
 1034074   127646        0    89.0%           28      19457
 1011577   124879        0    89.0%           28      19457
 1020938   126445        0    89.0%           28      19456
 1023241   126441        0    89.0%           28      19456
 1041545   128276        0    89.0%           28      19457
 1031288   127816        0    89.0%           28      19457
 1036036   127866        0    89.0%           28      19457
 1033973   128502       33    88.9%           28      19456
 1043729   125738     3013    89.2%           28      19458
 1036367   128035        0    89.0%           28      19457
 1033383   128386        0    88.9%           28      19457
 1025992   126836        0    89.0%           28      19459
 1033557   128405        0    88.9%           28      19456
 1030599   128464        0    88.9%           28      19458
 1027688   128437        0    88.9%           28      19457
 1027399   127901        0    88.9%           28      19457
 1033026   127857       33    89.0%           28      19458
 1035660   127964        0    89.0%           28      19457
 1033771   122240     5238    89.4%           28      19458
 1029804   127372        0    89.0%           28      19457
 1033224   127295        2    89.0%           28      19457
 1009281   125771       93    88.9%           28      19457
 1034970   128286        0    89.0%           28      19457
 1031210   127810        0    89.0%           28      19458
  758939    92360       28    89.2%           28      19457
    1605        0       36   100.0%           28      19457
    1601        0        0   100.0%           28      19457
    6694        0     3010   100.0%           28      19457
    1618        0        0   100.0%           28      19457
    1627        0        0   100.0%           28      19457
    1612        0        0   100.0%           28      19457
    1615        0        0   100.0%           28      19457
    1599        0        0   100.0%           28      19457
    1612        0        0   100.0%           28      19457
    1601        0        4   100.0%           28      19457
    1601        1       30    99.9%           28      19457
    6715        0     3012   100.0%           28      19457
    1587        0        0   100.0%           28      19457
    1597        0        0   100.0%           28      19457
    1615        0        0   100.0%           28      19457
    1613        0        0   100.0%           28      19457
    1611        0        0   100.0%           28      19457
    1614        0        0   100.0%           28      19457
    1627        0        0   100.0%           28      19457
    1620        1       32    99.9%           28      19457
    1598        0        0   100.0%           28      19457
    1588        0        0   100.0%           28      19457
    1612        0        0   100.0%           28      19457
    1611        0        0   100.0%           28      19457
    1518        0       87   100.0%           28      19457
    1598        0        0   100.0%           28      19457
    1617        0        0   100.0%           28      19457
    1586        0        0   100.0%           28      19457
    1624        0       33   100.0%           28      19457
    1599        0        0   100.0%           28      19457
    6707        0     3013   100.0%           28      19457
   20260     1063       69    95.0%           28      19461
   44894       89        0    99.8%           29      19461
   53953        0       89   100.0%           29      19461
   50476       94        1    99.8%           29      19461
   47841       55        0    99.9%           29      19462
    3742        1        0   100.0%           29      19462
    1599        0        0   100.0%           29      19462
    1607        1       28    99.9%           29      19462
    6726        0     3015   100.0%           29      19462
    1650        0        0   100.0%           29      19462
    1605        0        0   100.0%           29      19462
    1617        0        0   100.0%           29      19462
    1613        0        0   100.0%           29      19462
    1610        0        0   100.0%           29      19462
    1620        0        0   100.0%           29      19462
    1625        0        1   100.0%           29      19462
    1621        0       34   100.0%           29      19462
    1611        0        0   100.0%           29      19462
    6763        0     5283   100.0%           29      19470
    1573        0      104   100.0%           29      19471
   15953       64        0    99.6%           29      19471
    6147       38      219    99.4%           29      19471
    3491       28      231    99.2%           29      19471
    1629        0        0   100.0%           29      19471
    1607        0       11   100.0%           29      19471
    9950        0      231   100.0%            3      18923
    1630        0        0   100.0%            3      11758
    5005        0     5240   100.0%            3       3981
   24043     2755      214    89.7%            6        196
    1590        1        0    99.9%            8        199

Ending tracing...
