Counting cache functions... Output every 1 seconds.
    HITS   MISSES  DIRTIES    RATIO   BUFFERS_MB   CACHE_MB
  371411    21205        0    94.6%           11      19701
  371073    21054        0    94.6%           11      19701
  370520    21101        0    94.6%           11      19701
  369029    20629        0    94.7%           11      19701
  369845    20728        0    94.7%           11      19701
  366764    20916       36    94.6%           11      19701
  364827    20759        0    94.6%           11      19701
  375182    17888     3017    95.4%           11      19703
  366541    21109        0    94.6%           11      19702
  393568    22585        0    94.6%           11      19702
  370535    21298        0    94.6%           11      19701
  364293    20959        0    94.6%           11      19702
  369373    21007        0    94.6%           11      19702
  366806    20887        0    94.6%           11      19702
  397938    22606       32    94.6%           11      19702
  369260    21228        0    94.6%           11      19702
  370188    21456        0    94.5%           11      19703
  377916    17913     3017    95.5%           11      19703
  366246    20768        0    94.6%           11      19702
  371759    21091        0    94.6%           11      19703
  371616    20946        0    94.7%           11      19703
  372583    20935        0    94.7%           11      19702
  368716    21042        0    94.6%           11      19702
  368202    21213        3    94.6%           11      19702
  366468    20541        0    94.7%           11      19703
  370235    20732        0    94.7%           11      19702
  375625    18014     3017    95.4%           11      19703
  384075    21568        0    94.7%           11      19703
  365610    20724        0    94.6%           11      19703
  368689    21163        0    94.6%           11      19702
  370001    20864        0    94.7%           11      19703
  371553    20774        0    94.7%           11      19703
  402779    22935        0    94.6%           11      19703
  377218    21198       33    94.7%           11      19703
  369792    20939        0    94.6%           11      19703
  378410    18327     2845    95.4%           11      19703
  371606    21021        0    94.6%           11      19703
  371500    21133        0    94.6%           11      19703
  366058    21115        0    94.5%           11      19702
  371233    21266        0    94.6%           11      19703
  370459    21362        0    94.5%           11      19703
  366739    21359        0    94.5%           11      19703
  365519    21296       33    94.5%           11      19703
  369646    21038        0    94.6%           11      19703
  369368    21156        0    94.6%           11      19704
  412779    20369     3012    95.3%           11      19703
  371157    20897        0    94.7%           11      19703
  367248    20773       87    94.6%           11      19703
  364412    20950        0    94.6%           11      19703
  367540    20711        0    94.7%           11      19703
  385063    21899        0    94.6%           11      19703
  373234    21549        2    94.5%           11      19703
  373703    21522        1    94.6%           11      19703
  369063    21169        0    94.6%           11      19703
  380374    15708     5237    96.0%           11      19703
  367180    21090        0    94.6%           11      19703
  369336    20983        0    94.6%           11      19704
  371104    21099        0    94.6%           11      19704
  362808    20749        0    94.6%           11      19703
  372378    20764        0    94.7%           11      19703
  366827    20916        0    94.6%           11      19704
  369543    21081       33    94.6%           11      19703
  377100    21545        0    94.6%           11      19703
  389394    21261      654    94.8%           11      19704
  368927    20729        0    94.7%           11      19703
  367274    20880        0    94.6%           11      19703
  369461    21036       87    94.6%           11      19703
  368388    21232        0    94.6%           11      19703
  385411    21655        0    94.7%           11      19702
  370173    20640        0    94.7%           11      19703
  370706    21050       32    94.6%           11      19702
  369734    21084        0    94.6%           11      19702
  371961    21254        0    94.6%           11      19703
  374972    17611     3008    95.5%           11      19703
  370353    20957        0    94.6%           11      19702
  373750    21502        0    94.6%           11      19703
  370411    21694        0    94.5%           11      19702
  367892    21057        0    94.6%           11      19702
  368808    21010        0    94.6%           11      19702
  369051    20922        0    94.6%           11      19702
  370875    21230        1    94.6%           11      19702
  380374    21281        0    94.7%           11      19702
  371355    17995     3010    95.4%           11      19702
  362561    20528        0    94.6%           11      19702
  372066    21377        0    94.6%           11      19701
  368793    21099        0    94.6%           11      19702
  373496    20812        0    94.7%           11      19701
  369406    21128        0    94.6%           11      19701
  368553    20905        0    94.6%           11      19701
  366557    19499       32    94.9%           11      19701
  366935    20297        0    94.8%           11      19702
  364806    19913        0    94.8%           11      19700
  365340    21090        0    94.5%           11      19701
  367664    20543        0    94.7%           11      19702
  368213    20886       90    94.6%           11      19702
  363225    20698        0    94.6%           11      19701
  369722    21070        0    94.6%           11      19701
  367560    21317        0    94.5%           11      19701
  366622    20747       32    94.6%           11      19701
  397243    22308        0    94.7%           11      19701
  367105    21133        0    94.6%           11      19701
  380736    17867     3008    95.5%           11      19701
  397482    22680        0    94.6%           11      19701
  364571    20705        0    94.6%           11      19700
  369299    20530        0    94.7%           11      19700
  363082    20653        0    94.6%           11      19699
  365879    20797        0    94.6%           11      19699
  370106    21100        0    94.6%           11      19698
  369711    20877       29    94.7%           11      19699
  370204    21022        0    94.6%           11      19698
  376758    18178     3006    95.4%           11      19698
  372908    21474        0    94.6%           11      19699
  368038    20827        0    94.6%           11      19698
  363862    20515       87    94.7%           11      19698
  368376    20812        0    94.7%           11      19698
  365581    21132        0    94.5%           11      19698
  367594    20849        0    94.6%           11      19698
  385450    21745       32    94.7%           11      19697
  367884    20837        0    94.6%           11      19698
  370057    21006        0    94.6%           11      19698
  377901    21689        0    94.6%           11      19698
  367252    20098        0    94.8%           11      19699
  362641    19409       87    94.9%           11      19698
  358019    19484        0    94.8%           11      19697
  365914    20227        0    94.8%           11      19697
  367959    20913        0    94.6%           11      19697
  365726    19990       33    94.8%           11      19697
  366526    19239        0    95.0%           11      19697
  364320    18489        0    95.2%           11      19696
  371566    15995     3004    95.9%           11      19696
  362770    18287        0    95.2%           11      19697
  362563    20255       87    94.7%           11      19696
  362787    20735        0    94.6%           11      19697
  357055    18915        0    95.0%           11      19696
  393334    21947        0    94.7%           11      19696
  364259    20032        3    94.8%           11      19696
  361302    18894        1    95.0%           11      19696
  366873    21341        0    94.5%           11      19696
  392815    18761     3004    95.4%           11      19695
  369592    21127        0    94.6%           11      19696
  372226    21043        0    94.6%           11      19696
  372456    21342        0    94.6%           11      19695
  371980    21285        0    94.6%           11      19695
  370408    20809        0    94.7%           11      19695
  370543    20562        0    94.7%           11      19696
  373137    21474       33    94.6%           11      19695
  371474    21000        0    94.6%           11      19695
  376047    19364     1658    95.1%           11      19695
  365527    20276        0    94.7%           11      19696
  365769    20709        0    94.6%           11      19695
  370030    21484        0    94.5%           11      19695
  366884    21808        0    94.4%           11      19695
  393081    22527        0    94.6%           11      19695
  369227    20975        0    94.6%           11      19694
  367371    20824       33    94.6%           11      19694
  369997    20616        0    94.7%           11      19694
  403572    23815        0    94.4%           11      19694
  380767    18330     3045    95.4%           11      19694
  366594    20807        0    94.6%           11      19695
  370424    21027        0    94.6%           11      19695
  371269    21299        0    94.6%           11      19695
  373002    21204        0    94.6%           11      19695
  370228    21062        0    94.6%           11      19694
  371834    20540        0    94.8%           11      19695
  369692    21176       28    94.6%           11      19694
  368763    21204        0    94.6%           11      19694
  374378    18495     3049    95.3%           11      19694
  369476    20539        0    94.7%           11      19694
  363762    21083        0    94.5%           11      19694
  368888    20558        0    94.7%           11      19694
  382538    21270        0    94.7%           11      19694
  367249    20739        0    94.7%           11      19693
  368576    21473        0    94.5%           11      19694
  373187    21457       47    94.6%           11      19694
  395452    22549        0    94.6%           11      19694
  372879    20807        0    94.7%           11      19694
  371785    20745        0    94.7%           11      19694
  368659    20741        0    94.7%           11      19694
  368581    20636       87    94.7%           11      19693
  369443    21044        0    94.6%           11      19694
  373832    21538        0    94.6%           11      19694
  369365    21035        0    94.6%           11      19693
  372586    21572       32    94.5%           12      19693
  367510    20793        0    94.6%           12      19694
  369232    20893        0    94.6%           12      19693
  373375    15791     5232    95.9%           12      19693
  368873    21229        0    94.6%           12      19694
  367946    20854        0    94.6%           12      19693
  392661    22207        0    94.6%           12      19693
  370129    20982        0    94.6%           12      19693
  368293    21197        0    94.6%           12      19693
